OTU	KW_Statistic	DF	P_value	Test	Taxonomy	p.value.fdr	p.value.hochberg	p.value.bonferonni
Zotu493	2.115952744	5	0.832879323	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales	9.16E-01	0.944592483	1
Zotu727	2.113999552	5	0.833156803	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	9.16E-01	0.944592483	1
Zotu912	2.111836551	5	0.833463956	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	9.17E-01	0.944592483	1
Zotu505	2.099485575	5	0.835215147	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.19E-01	0.945028683	1
Zotu118	2.097917687	5	0.835437121	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.19E-01	0.945028683	1
Zotu560	2.090970808	5	0.836419725	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.20E-01	0.945241665	1
Zotu958	2.073669284	5	0.838860472	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.23E-01	0.945386897	1
Zotu1149	2.064946619	5	0.840087433	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	9.24E-01	0.945386897	1
Zotu742	2.049191196	5	0.842297493	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.27E-01	0.945386897	1
Zotu1160	2.045562114	5	0.842805418	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	9.27E-01	0.945386897	1
Zotu112	2.042793563	5	0.843192615	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	9.28E-01	0.945386897	1
Zotu708	2.041229568	5	0.843411237	Kruskal-Wallis rank sum test	k:Bacteria,p:Actinobacteria,c:Coriobacteriia,o:Coriobacteriales,f:Eggerthellaceae,g:Enterorhabdus	9.28E-01	0.945386897	1
Zotu917	2.039585952	5	0.843640903	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	9.28E-01	0.945386897	1
Zotu1164	2.026734861	5	0.845433531	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	9.30E-01	0.945386897	1
Zotu135	2.022352393	5	0.846043593	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.31E-01	0.945386897	1
Zotu1107	2.021129779	5	0.846213672	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.31E-01	0.945386897	1
Zotu62	2.015220609	5	0.847034992	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcus_1,s:uncultured_bacterium	9.32E-01	0.945386897	1
Zotu351	2.005937788	5	0.848322821	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	9.33E-01	0.945386897	1
Zotu1000	2.005892156	5	0.848329144	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.33E-01	0.945386897	1
Zotu261	2.004761661	5	0.848485778	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.33E-01	0.945386897	1
Zotu655	2.004389974	5	0.848537266	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	9.33E-01	0.945386897	1
Zotu197	1.988584858	5	0.850722275	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Escherichia_Shigella	9.36E-01	0.945386897	1
Zotu705	1.977532765	5	0.852244996	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Butyricicoccus,s:uncultured_bacterium	9.37E-01	0.945386897	1
Zotu124	1.975268106	5	0.852556479	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	9.38E-01	0.945386897	1
Zotu654	1.958394042	5	0.854871556	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.40E-01	0.945386897	1
Zotu1024	1.950882566	5	0.85589879	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014	9.41E-01	0.945386897	1
Zotu148	1.949291996	5	0.856116043	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.42E-01	0.945386897	1
Zotu2	1.944444444	5	0.856777587	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	9.42E-01	0.945386897	1
Zotu228	1.942587209	5	0.857030813	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.43E-01	0.945386897	1
Zotu519	1.938615346	5	0.857571931	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	9.43E-01	0.945386897	1
Zotu788	1.937321426	5	0.857748084	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	9.44E-01	0.945386897	1
Zotu336	1.934188414	5	0.858174352	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.44E-01	0.945386897	1
Zotu664	1.931152154	5	0.858587105	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.44E-01	0.945386897	1
Zotu1115	1.929639301	5	0.858792635	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.45E-01	0.945386897	1
Zotu388	1.914564177	5	0.860835943	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.47E-01	0.946084622	1
Zotu472	1.910399481	5	0.861398903	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.48E-01	0.946084622	1
Zotu947	1.907343726	5	0.861811538	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	9.48E-01	0.946084622	1
Zotu649	1.875380491	5	0.866105828	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.53E-01	0.946829323	1
Zotu875	1.871682226	5	0.866600077	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	9.53E-01	0.946829323	1
Zotu1127	1.870307651	5	0.86678364	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	9.53E-01	0.946829323	1
Zotu557	1.869806518	5	0.866850543	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.54E-01	0.946829323	1
Zotu535	1.863639237	5	0.867673067	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	9.54E-01	0.946829323	1
Zotu895	1.861924595	5	0.867901473	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.55E-01	0.946829323	1
Zotu476	1.855944087	5	0.868697193	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.56E-01	0.946829323	1
Zotu628	1.854755647	5	0.868855143	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.56E-01	0.946829323	1
Zotu198	1.823187199	5	0.873029319	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.60E-01	0.949174944	1
Zotu293	1.81796302	5	0.87371605	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.61E-01	0.949174944	1
Zotu543	1.816218329	5	0.873945135	Kruskal-Wallis rank sum test	k:Bacteria,p:Proteobacteria,c:Gammaproteobacteria,o:Enterobacteriales,f:Enterobacteriaceae,g:Proteus	9.61E-01	0.949174944	1
Zotu847	1.814290613	5	0.8741981	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	9.62E-01	0.949174944	1
Zotu683	1.802185232	5	0.875782978	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.63E-01	0.950028937	1
Zotu971	1.777122129	5	0.879044008	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	9.67E-01	0.952487444	1
Zotu802	1.772439699	5	0.879650169	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.68E-01	0.952487444	1
Zotu669	1.759004884	5	0.881383898	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Christensenellaceae,g:Christensenellaceae_R_7_group	9.70E-01	0.953455189	1
Zotu266	1.753076388	5	0.882146355	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.70E-01	0.953455189	1
Zotu709	1.69238753	5	0.889857402	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli	9.79E-01	0.958062947	1
Zotu459	1.689098532	5	0.890270286	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	9.79E-01	0.958062947	1
Zotu332	1.688694067	5	0.890321025	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiaceae_1	9.79E-01	0.958062947	1
Zotu588	1.686711127	5	0.89056966	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.80E-01	0.958062947	1
Zotu639	1.681944551	5	0.891166541	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.80E-01	0.958062947	1
Zotu214	1.677438137	5	0.89172982	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.81E-01	0.958062947	1
Zotu714	1.674911788	5	0.892045164	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	9.81E-01	0.958062947	1
Zotu325	1.653671059	5	0.894683942	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:uncultured	9.84E-01	0.96003056	1
Zotu507	1.633402238	5	0.897180802	Kruskal-Wallis rank sum test	k:Bacteria	9.87E-01	0.961842481	1
Zotu237	1.614622642	5	0.8994754	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcus_1,s:uncultured_bacterium	9.89E-01	0.962388592	1
Zotu558	1.613371923	5	0.89962757	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.90E-01	0.962388592	1
Zotu60	1.594377773	5	0.901928401	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.92E-01	0.962388592	1
Zotu140	1.582069973	5	0.903409068	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group	9.94E-01	0.962388592	1
Zotu263	1.577757989	5	0.903925891	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	9.94E-01	0.962388592	1
Zotu642	1.577260459	5	0.90398546	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.94E-01	0.962388592	1
Zotu688	1.57657767	5	0.904067187	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	9.94E-01	0.962388592	1
Zotu87	1.575801685	5	0.904160038	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_Lachnospiraceae_bacterium	9.95E-01	0.962388592	1
Zotu134	1.568269819	5	0.90505958	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcus_1,s:uncultured_bacterium	9.96E-01	0.962477699	1
Zotu111	1.56153459	5	0.905861364	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	9.96E-01	0.962477699	1
Zotu806	1.535703328	5	0.908913248	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.00E+00	0.964427112	1
Zotu340	1.523550518	5	0.910336195	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:uncultured	1.00E+00	0.964427112	1
Zotu1081	1.522673077	5	0.91043861	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.00E+00	0.964427112	1
Zotu339	1.518390253	5	0.910937877	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Erysipelotrichia,o:Erysipelotrichales,f:Erysipelotrichaceae,g:Erysipelatoclostridium,s:uncultured_bacterium	1.00E+00	0.964427112	1
Zotu89	1.501096809	5	0.912943208	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.00E+00	0.965691038	1
Zotu900	1.491592321	5	0.914038014	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.01E+00	0.965990442	1
Zotu651	1.461491482	5	0.917470448	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Marvinbryantia,s:uncultured_bacterium	1.01E+00	0.968757616	1
Zotu661	1.433832916	5	0.920576849	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.01E+00	0.969823668	1
Zotu50	1.431586683	5	0.920827098	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.01E+00	0.969823668	1
Zotu812	1.430629026	5	0.920933695	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.01E+00	0.969823668	1
Zotu606	1.406208233	5	0.923632956	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.02E+00	0.969823668	1
Zotu439	1.40570889	5	0.923687764	Kruskal-Wallis rank sum test	k:Bacteria,p:Patescibacteria,c:Saccharimonadia,o:Saccharimonadales,f:Saccharimonadaceae,g:Candidatus_Saccharimonas	1.02E+00	0.969823668	1
Zotu1195	1.402339719	5	0.924057162	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	1.02E+00	0.969823668	1
Zotu1134	1.401173085	5	0.924184907	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae	1.02E+00	0.969823668	1
Zotu739	1.38887011	5	0.925526881	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.02E+00	0.970376201	1
Zotu982	1.366057994	5	0.927989845	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.02E+00	0.971392461	1
Zotu465	1.364762096	5	0.928128763	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.02E+00	0.971392461	1
Zotu74	1.301502293	5	0.934777018	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	1.03E+00	0.977490907	1
Zotu678	1.290909862	5	0.935864262	Kruskal-Wallis rank sum test	k:Bacteria,p:Tenericutes,c:Mollicutes,o:Mollicutes_RF39	1.03E+00	0.977768632	1
Zotu318	1.255449325	5	0.939448449	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	1.03E+00	0.980652328	1
Zotu265	1.234132617	5	0.941561192	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.04E+00	0.981341693	1
Zotu441	1.232128752	5	0.941758162	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcaceae_UCG_014,s:uncultured_bacterium	1.04E+00	0.981341693	1
Zotu1002	1.214425257	5	0.943485993	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.04E+00	0.98177732	1
Zotu1116	1.210911673	5	0.943826263	Kruskal-Wallis rank sum test	k:Archaea,p:Euryarchaeota	1.04E+00	0.98177732	1
Zotu131	1.200216203	5	0.944856622	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.04E+00	0.981990725	1
Zotu331	1.166897744	5	0.948013382	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:uncultured	1.04E+00	0.984411802	1
Zotu746	1.151917904	5	0.949406174	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.04E+00	0.984998559	1
Zotu27	1.142184074	5	0.950302295	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.05E+00	0.985069452	1
Zotu804	1.128876019	5	0.951516027	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Clostridiales_vadinBB60_group	1.05E+00	0.985469166	1
Zotu403	1.100189983	5	0.954086858	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:uncultured,s:uncultured_bacterium	1.05E+00	0.986796618	1
Zotu485	1.093123267	5	0.954710559	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Streptococcaceae,g:Streptococcus	1.05E+00	0.986796618	1
Zotu8	1.076686755	5	0.956146377	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:uncultured	1.05E+00	0.986796618	1
Zotu604	1.031162635	5	0.960013333	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Family_XIII	1.06E+00	0.986796618	1
Zotu1027	1.026426305	5	0.960406271	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Peptococcaceae,g:uncultured	1.06E+00	0.986796618	1
Zotu412	1.019047046	5	0.961014913	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.06E+00	0.986796618	1
Zotu42	1.01672914	5	0.961205198	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.06E+00	0.986796618	1
Zotu1067	1.016543217	5	0.961220442	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.06E+00	0.986796618	1
Zotu320	1.011950209	5	0.961596159	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	1.06E+00	0.986796618	1
Zotu589	0.985210182	5	0.963749831	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.06E+00	0.986796618	1
Zotu247	0.979117517	5	0.964232442	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.06E+00	0.986796618	1
Zotu702	0.970918031	5	0.964877163	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.06E+00	0.986796618	1
Zotu1196	0.964835007	5	0.965351914	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.06E+00	0.986796618	1
Zotu5	0.95572264	5	0.966057408	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Rikenellaceae,g:Alistipes	1.06E+00	0.986796618	1
Zotu891	0.946249337	5	0.966783592	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.06E+00	0.986796618	1
Zotu122	0.944812564	5	0.966893081	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.06E+00	0.986796618	1
Zotu516	0.937817259	5	0.967423713	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,s:uncultured_bacterium	1.06E+00	0.986796618	1
Zotu817	0.933833621	5	0.967724078	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.06E+00	0.986796618	1
Zotu753	0.905465821	5	0.969824669	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.07E+00	0.986942108	1
Zotu63	0.904770697	5	0.969875294	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae,g:Ruminococcus_1,s:uncultured_bacterium	1.07E+00	0.986942108	1
Zotu631	0.893790346	5	0.970669568	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.07E+00	0.986942108	1
Zotu969	0.886599314	5	0.971184209	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.07E+00	0.986942108	1
Zotu1155	0.865521772	5	0.972667314	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Bacilli,o:Lactobacillales,f:Lactobacillaceae,g:Lactobacillus,s:Lactobacillus_fermentum	1.07E+00	0.98760589	1
Zotu905	0.81493703	5	0.976070845	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.07E+00	0.989437851	1
Zotu409	0.804586032	5	0.97673991	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae,g:Lachnospiraceae_NK4A136_group,s:uncultured_bacterium	1.07E+00	0.989437851	1
Zotu801	0.801055916	5	0.976965945	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.07E+00	0.989437851	1
Zotu850	0.752091455	5	0.979987942	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.08E+00	0.991371486	1
Zotu152	0.704734445	5	0.982707828	Kruskal-Wallis rank sum test	k:Bacteria,p:Bacteroidetes,c:Bacteroidia,o:Bacteroidales,f:Muribaculaceae,g:uncultured_bacterium,s:uncultured_bacterium	1.08E+00	0.991371486	1
Zotu650	0.697796483	5	0.98308939	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.08E+00	0.991371486	1
Zotu934	0.669943011	5	0.984577459	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.08E+00	0.991371486	1
Zotu196	0.659115315	5	0.985136952	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Lachnospiraceae	1.08E+00	0.991371486	1
Zotu91	0.635770384	5	0.986306965	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.08E+00	0.991371486	1
Zotu552	0.633538267	5	0.986416234	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales,f:Ruminococcaceae	1.09E+00	0.991371486	1
Zotu360	0.609385104	5	0.98756951	Kruskal-Wallis rank sum test	k:Bacteria,p:Firmicutes,c:Clostridia,o:Clostridiales	1.09E+00	0.991371486	1
